dataset,config,holdout,seed,n_train_bearings,n_test_windows,hi_cols,vtoi_a,vtoi_b,vtoi_fitness,vtoi_sat_frac_test,rul_mae,rul_rmse,rul_r2,rul_mae_hours,rul_rmse_hours,rul_phm_score,rul_asym_score,first_warning,lead_time,false_alarm_rate,mtoi_rmse,mtoi_spearman,mtoi_spearman_signed,mtoi_spearman_vs_deg,mtoi_monotonicity,stage_acc,stage_macro_f1,stage_bal_acc
xjtu_sy,vtoi_static,35Hz12kN_Bearing1_1,44,13,1845,E_norm|C_norm|VTOI,1.0,0.0,0.921294,0.0,0.1764743626117706,0.1950918287038803,0.658567379831974,0.2152987271547317,0.2380120456218719,2.198586739753174,0.2638344253163512,78,44,0.0,0.0673897489905357,0.8697376928306284,-0.8697376928306284,0.8697376928306284,0.0327868852459016,0.6747967479674797,0.3717303822937625,0.4695945945945946
xjtu_sy,vtoi_traj,35Hz12kN_Bearing1_1,44,13,1845,E_norm|C_norm|VTOI|VTOI_vel|VTOI_acc,1.0,0.0,0.921294,0.0,0.1269842684268951,0.1407799571752548,0.822209521693491,0.1549208164215088,0.1717515587806701,1.6583400107694488,0.2176852825635332,82,40,0.0,0.0927010476589202,0.8093240650543336,-0.8093240650543336,0.8093240650543336,0.1475409836065573,0.065040650406504,0.0764790764790764,0.2638888888888889
xjtu_sy,transformer_vib,35Hz12kN_Bearing1_1,44,13,1845,,1.0,0.0,0.921294,0.0,0.1644287705421447,0.1809587478637695,0.706244502280448,0.2006030678749084,0.2207696735858917,2.014891168995579,0.2349201723993793,78,44,0.0,0.312237799167633,0.6976062863991334,0.6976062863991334,-0.6976062863991334,0.0163934426229508,0.1788617886178861,0.1721502160186108,0.2916666666666667
xjtu_sy,tcn_vib,35Hz12kN_Bearing1_1,44,13,1845,,1.0,0.0,0.921294,0.0,0.2732732594013214,0.3005350530147552,0.1897537453900271,0.3333933055400848,0.3666527569293976,3.6361428182044273,0.4795204613933234,-1,0,0.0,0.3130046129226684,0.8001091045145061,0.8001091045145061,-0.8001091045145061,0.0491803278688524,0.056910569105691,0.0269230769230769,0.25
xjtu_sy,tcn_transformer_vib,35Hz12kN_Bearing1_1,44,13,1845,,1.0,0.0,0.921294,0.0,0.2974384725093841,0.3320713937282562,0.0107871331960672,0.3628748655319214,0.4051271378993988,3.9910490582789366,0.5296833917074572,-1,0,0.0,0.6899017691612244,0.696523543447598,0.696523543447598,-0.696523543447598,0.0163934426229508,0.6016260162601627,0.1878172588832487,0.25
xjtu_sy,cnn_bilstm_attn_vib,35Hz12kN_Bearing1_1,44,13,1845,,1.0,0.0,0.921294,0.0,0.1636833697557449,0.1794207841157913,0.7112165390258125,0.1996937245130539,0.218893364071846,2.229712823257481,0.3106155249827761,119,3,0.0,0.366380363702774,0.7659406350414647,-0.7659406350414647,0.7659406350414647,0.1311475409836065,0.056910569105691,0.0744680851063829,0.25
xjtu_sy,abl_no_idxhead,35Hz12kN_Bearing1_1,44,13,1845,,1.0,0.0,0.921294,0.0,0.1060647144913673,0.1267548948526382,0.8558693501647032,0.1293989717960357,0.1546409726142883,1.434805730189211,0.1989296080802029,98,24,0.0,0.0825292021036148,0.8418995835497902,-0.8418995835497902,0.8418995835497902,0.0491803278688524,0.2032520325203252,0.2289858490566037,0.3412698412698412
xjtu_sy,abl_cond_noaux,35Hz12kN_Bearing1_1,44,13,1845,E_norm|C_norm|VTOI,1.0,0.0,0.921294,0.0,0.1538915336132049,0.1755835115909576,0.7234369188313987,0.1877476722002029,0.2142118662595749,2.158781811095276,0.3131969129833264,120,2,0.0,0.3721189498901367,0.7651348978091163,0.7651348978091163,-0.7651348978091163,0.0655737704918032,0.008130081300813,0.0217391304347826,0.0138888888888888
xjtu_sy,abl_E_only,35Hz12kN_Bearing1_1,44,13,1845,E_norm,1.0,0.0,0.921294,0.0,0.1172707602381706,0.1297567188739776,0.8489618909602129,0.1430703252553939,0.1583032011985778,1.5145404783640652,0.1955047627471811,82,40,0.0,0.0778471529483795,0.8606693187925192,-0.8606693187925192,0.8606693187925192,0.081967213114754,0.0,0.0,0.0
xjtu_sy,abl_no_smooth,35Hz12kN_Bearing1_1,44,13,1845,E_norm|C_norm|VTOI,1.0,0.0,0.921294,0.0,0.1350198239088058,0.1583309173583984,0.7751161075206978,0.164724200963974,0.1931637376546859,1.888561848572464,0.2734538403650124,115,7,0.0,0.1495172977447509,0.8450711824051467,-0.8450711824051467,0.8450711824051467,0.1147540983606557,0.1951219512195122,0.0827586206896551,0.25
xjtu_sy,abl_no_mono,35Hz12kN_Bearing1_1,44,13,1845,E_norm|C_norm|VTOI,1.0,0.0,0.921294,0.0,0.1123824268579483,0.1256287693977356,0.8584189691158499,0.137106567621231,0.1532671153545379,1.441347325989266,0.1839693147174226,82,40,0.0,0.0837031155824661,0.7283216968094439,-0.7283216968094439,0.7283216968094439,0.0655737704918032,0.6016260162601627,0.1878172588832487,0.25
xjtu_sy,vtoi_static,35Hz12kN_Bearing1_2,44,13,2415,E_norm|C_norm|VTOI,1.0,0.0,0.9056,0.0683229813664596,0.3031243085861206,0.3791837096214294,-0.2938346304826962,0.4849989116191864,0.6066939830780029,6.2612363738876,0.50487846973705,55,105,0.4270833333333333,0.0977767705917358,0.7668061322856904,-0.7668061322856904,0.7668061322856904,0.0125,0.391304347826087,0.2405657626130067,0.3307291666666667
xjtu_sy,vtoi_traj,35Hz12kN_Bearing1_2,44,13,2415,E_norm|C_norm|VTOI|VTOI_vel|VTOI_acc,1.0,0.0,0.9056,0.0683229813664596,0.3124153316020965,0.3931710720062256,-0.3910492636529066,0.4998645186424255,0.6290737390518188,6.449905623734873,0.5173311420941945,55,105,0.4270833333333333,0.1024966612458229,0.5327833375959231,-0.5327833375959231,0.5327833375959231,0.025,0.1801242236024844,0.1306797528171573,0.2465277777777778
xjtu_sy,transformer_vib,35Hz12kN_Bearing1_2,44,13,2415,,1.0,0.0,0.9056,0.0683229813664596,0.2999010682106018,0.3755771815776825,-0.2693395794149835,0.4798417091369629,0.6009235382080078,6.254034484165807,0.5153188878057166,54,106,0.4375,0.3923648297786712,0.6208878131572465,0.6208878131572465,-0.6208878131572465,0.04375,0.5527950310559007,0.3012126775533867,0.3880208333333333
xjtu_sy,tcn_vib,35Hz12kN_Bearing1_2,44,13,2415,,1.0,0.0,0.9056,0.0683229813664596,0.2252209782600402,0.2650075852870941,0.3680306480065763,0.3603535890579223,0.4240121841430664,5.003690420413074,0.4770202561287406,-1,0,0.0,0.5202059149742126,0.5919041341288308,-0.5919041341288308,0.5919041341288308,0.05,0.4285714285714285,0.2452887537993921,0.3671875
xjtu_sy,tcn_transformer_vib,35Hz12kN_Bearing1_2,44,13,2415,,1.0,0.0,0.9056,0.0683229813664596,0.2648931741714477,0.2962712347507477,0.2101248997584757,0.4238291084766388,0.4740340411663055,6.0549043793429655,0.6009569385129473,-1,0,0.0,0.3182374238967895,0.6295389004402883,-0.6295389004402883,0.6295389004402883,0.0125,0.1490683229813664,0.0923076923076923,0.25
xjtu_sy,cnn_bilstm_attn_vib,35Hz12kN_Bearing1_2,44,13,2415,,1.0,0.0,0.9056,0.0683229813664596,0.2953937947750091,0.3449831902980804,-0.0709651040962884,0.4726300835609436,0.5519731640815735,6.095054665282965,0.49739239475927,62,98,0.3541666666666667,0.2950881719589233,0.8648290793552477,-0.8648290793552477,0.8648290793552477,0.075,0.093167701863354,0.0714678394722374,0.265625
xjtu_sy,abl_no_idxhead,35Hz12kN_Bearing1_2,44,13,2415,,1.0,0.0,0.9056,0.0683229813664596,0.3055347502231598,0.3758021295070648,-0.2708604847708111,0.488855630159378,0.6012834310531616,6.3325553412810445,0.5156828298794557,56,104,0.4166666666666667,0.095273956656456,0.7087712400771844,-0.7087712400771844,0.7087712400771844,0.0625,0.1490683229813664,0.0888888888888888,0.25
xjtu_sy,abl_cond_noaux,35Hz12kN_Bearing1_2,44,13,2415,E_norm|C_norm|VTOI,1.0,0.0,0.9056,0.0683229813664596,0.3115738928318023,0.3945277035236358,-0.4006656580840966,0.4985182881355285,0.631244421005249,6.451158579773072,0.5203008004319594,55,105,0.4270833333333333,0.3385861814022064,0.5027339000221914,-0.5027339000221914,0.5027339000221914,0.075,0.1987577639751552,0.1126760563380281,0.25
xjtu_sy,abl_E_only,35Hz12kN_Bearing1_2,44,13,2415,E_norm,1.0,0.0,0.9056,0.0683229813664596,0.304940402507782,0.3960378468036651,-0.4114088550459533,0.4879046976566314,0.6336606740951538,6.289882780786407,0.5014148118055385,56,104,0.4166666666666667,0.1052486151456832,0.7526060738189246,-0.7526060738189246,0.7526060738189246,0.05,0.1490683229813664,0.0930232558139534,0.25
xjtu_sy,abl_no_smooth,35Hz12kN_Bearing1_2,44,13,2415,E_norm|C_norm|VTOI,1.0,0.0,0.9056,0.0683229813664596,0.3196373283863067,0.4061772525310516,-0.4846040117303674,0.5114197731018066,0.6498836278915405,6.618871801722063,0.5322063930378937,55,105,0.4270833333333333,0.1080245748162269,0.4324309026194984,-0.4324309026194984,0.4324309026194984,0.0375,0.2608695652173913,0.1034482758620689,0.109375
xjtu_sy,abl_no_mono,35Hz12kN_Bearing1_2,44,13,2415,E_norm|C_norm|VTOI,1.0,0.0,0.9056,0.0683229813664596,0.3334343135356903,0.4155742228031158,-0.5540916581189941,0.5334949493408203,0.664918839931488,6.882024014010577,0.5490814918039008,55,105,0.4270833333333333,0.0858220607042312,0.6203369769461113,-0.6203369769461113,0.6203369769461113,0.0875,0.2298136645962732,0.1374285315855529,0.2630208333333333
xjtu_sy,vtoi_static,35Hz12kN_Bearing1_3,44,13,2370,E_norm|C_norm|VTOI,1.0,0.0,0.925663,0.0759493670886076,0.1650214940309524,0.1810970157384872,0.704926384460664,0.2590837478637695,0.2843223214149475,3.515780716257836,0.3471939412617608,132,25,0.0,0.2120460718870163,0.9590292504593344,-0.9590292504593344,0.9590292504593344,0.1210191082802547,0.050632911392405,0.0242424242424242,0.25
xjtu_sy,vtoi_traj,35Hz12kN_Bearing1_3,44,13,2370,E_norm|C_norm|VTOI|VTOI_vel|VTOI_acc,1.0,0.0,0.925663,0.0759493670886076,0.1557249873876571,0.1755429953336715,0.7227479713974772,0.2444881945848465,0.2756024897098541,3.2502765660666117,0.3095623495976758,118,39,0.0,0.2021440863609314,0.9525028574194176,-0.9525028574194176,0.9525028574194176,0.0445859872611464,0.0,0.0,0.0
xjtu_sy,transformer_vib,35Hz12kN_Bearing1_3,44,13,2370,,1.0,0.0,0.925663,0.0759493670886076,0.1594840437173843,0.1816869080066681,0.703000957567222,0.250389963388443,0.2852484583854675,3.375457505412692,0.3289376726208985,132,25,0.0,0.3105159699916839,0.7058454403135013,-0.7058454403135013,0.7058454403135013,0.0445859872611464,0.5632911392405063,0.2934343434343434,0.4631578947368421
xjtu_sy,tcn_vib,35Hz12kN_Bearing1_3,44,13,2370,,1.0,0.0,0.925663,0.0759493670886076,0.2681714296340942,0.2963889539241791,0.2096275205536009,0.4210291504859924,0.4653306603431701,5.992698857048051,0.6216004554748158,150,7,0.0,0.5776739716529846,0.1867802759523624,-0.1867802759523624,0.1867802759523624,0.0955414012738853,0.6139240506329114,0.2201748169147177,0.2661290322580645
xjtu_sy,tcn_transformer_vib,35Hz12kN_Bearing1_3,44,13,2370,,1.0,0.0,0.925663,0.0759493670886076,0.2963066399097442,0.3335262835025787,-0.0008474296679186,0.4652014076709747,0.5236362814903259,6.676616629781826,0.6944697812152437,-1,0,0.0,0.3101438879966736,0.7469648830586205,-0.7469648830586205,0.7469648830586205,0.0063694267515923,0.050632911392405,0.0240963855421686,0.25
xjtu_sy,cnn_bilstm_attn_vib,35Hz12kN_Bearing1_3,44,13,2370,,1.0,0.0,0.925663,0.0759493670886076,0.2093416005373001,0.2277910411357879,0.533146064447656,0.3286662995815277,0.3576319217681885,4.434088243959544,0.4300761569668598,133,24,0.0,0.3304485380649566,0.19692959935806,-0.19692959935806,0.19692959935806,0.10828025477707,0.0569620253164556,0.0923371647509578,0.2604166666666667
xjtu_sy,abl_no_idxhead,35Hz12kN_Bearing1_3,44,13,2370,,1.0,0.0,0.925663,0.0759493670886076,0.1838705092668533,0.2041924595832824,0.6248653633024475,0.2886766791343689,0.3205821514129638,3.998645627506418,0.4058582537300602,-1,0,0.0,0.2029001712799072,0.955659166962807,-0.955659166962807,0.955659166962807,0.197452229299363,0.0,0.0,0.0
xjtu_sy,abl_cond_noaux,35Hz12kN_Bearing1_3,44,13,2370,E_norm|C_norm|VTOI,1.0,0.0,0.925663,0.0759493670886076,0.1590403318405151,0.181203693151474,0.7045786374336015,0.2496933341026306,0.2844898104667663,3.329815403310225,0.3185753173230192,119,38,0.0,0.3102467954158783,0.9211189548580058,0.9211189548580058,-0.9211189548580058,0.0828025477707006,0.0063291139240506,0.0035971223021582,0.0104166666666666
xjtu_sy,abl_E_only,35Hz12kN_Bearing1_3,44,13,2370,E_norm,1.0,0.0,0.925663,0.0759493670886076,0.1574873626232147,0.176277607679367,0.7204225806454833,0.2472551614046096,0.2767558395862579,3.402240091909876,0.3435350595914487,131,26,0.0,0.2074809968471527,0.9635059285368112,-0.9635059285368112,0.9635059285368112,0.0828025477707006,0.0,0.0,0.0
xjtu_sy,abl_no_smooth,35Hz12kN_Bearing1_3,44,13,2370,E_norm|C_norm|VTOI,1.0,0.0,0.925663,0.0759493670886076,0.1586649417877197,0.1804605573415756,0.7069968332431518,0.2491039633750915,0.2833230793476105,3.3018936649152137,0.3123536668010527,117,40,0.0,0.1775267571210861,0.9615316632048904,-0.9615316632048904,0.9615316632048904,0.1719745222929936,0.1265822784810126,0.1204819277108433,0.1612903225806451
xjtu_sy,abl_no_mono,35Hz12kN_Bearing1_3,44,13,2370,E_norm|C_norm|VTOI,1.0,0.0,0.925663,0.0759493670886076,0.1485425531864166,0.1671340316534042,0.7486739135418581,0.233211800456047,0.2624004483222961,3.147376821133278,0.308400211431369,119,38,0.0,0.1963668763637542,0.9589286509519754,-0.9589286509519754,0.9589286509519754,0.0573248407643312,0.1455696202531645,0.1825396825396825,0.2395833333333333
xjtu_sy,vtoi_static,35Hz12kN_Bearing1_4,44,13,1830,E_norm|C_norm|VTOI,1.0,0.0,0.950315,0.0,0.2816650867462158,0.3861577212810516,-0.3375786684899544,0.3408147990703583,0.4672508537769317,4.167482870339724,0.6368355678669253,-1,0,0.0,0.1192168444395065,0.8034013526384775,-0.8034013526384775,0.8034013526384775,0.0578512396694214,0.1475409836065573,0.0647482014388489,0.25
