dataset,config,holdout,seed,n_train_bearings,n_test_windows,hi_cols,vtoi_a,vtoi_b,vtoi_fitness,vtoi_sat_frac_test,rul_mae,rul_rmse,rul_r2,rul_mae_hours,rul_rmse_hours,rul_phm_score,rul_asym_score,first_warning,lead_time,false_alarm_rate,mtoi_rmse,mtoi_spearman,mtoi_spearman_signed,mtoi_spearman_vs_deg,mtoi_monotonicity,stage_acc,stage_macro_f1,stage_bal_acc
pronostia,vtoi_static,Full_Test_Set_Bearing1_4,43,15,1428,E_norm|C_norm|VTOI,0.87,0.13,0.700434,0.1953781512605042,0.2049718648195266,0.2289300262928009,0.5241005572863274,0.4874914288520813,0.5444719195365906,57.075119526246056,0.5532230115391272,1087,340,0.0,0.1461363583803177,0.684177062757381,-0.684177062757381,0.684177062757381,0.0147161878065872,0.7492997198879552,0.4127239639065896,0.499708284714119
pronostia,vtoi_traj,Full_Test_Set_Bearing1_4,43,15,1428,E_norm|C_norm|VTOI|VTOI_vel|VTOI_acc,0.87,0.13,0.700434,0.1953781512605042,0.1984345316886901,0.2236921787261963,0.5456283380693951,0.4719434082508087,0.5320145487785339,55.72896203635527,0.5497084085553029,1087,340,0.0,0.2055535018444061,0.5175113605079311,-0.5175113605079311,0.5175113605079311,0.0007007708479327,0.0399159663865546,0.0484515968340067,0.0505820626332185
pronostia,transformer_vib,Full_Test_Set_Bearing1_4,43,15,1428,,0.87,0.13,0.700434,0.1953781512605042,0.2027852088212967,0.2296097725629806,0.5212702715996033,0.4822908639907837,0.5460885763168335,57.22424878548311,0.5689214247184954,1087,340,0.0,0.430070549249649,0.5144618301747742,-0.5144618301747742,0.5144618301747742,0.004905395935529,0.2436974789915966,0.2326263153937177,0.1713841749216496
pronostia,tcn_vib,Full_Test_Set_Bearing1_4,43,15,1428,,0.87,0.13,0.700434,0.1953781512605042,0.3744106888771057,0.4560840129852295,-0.8888583180861132,0.8904733657836914,1.0847198963165283,122.4110717827598,1.3928977381268448,-1,0,0.0,0.4783855676651001,0.5793113574866093,0.5793113574866093,-0.5793113574866093,0.0119131044148563,0.0371148459383753,0.0424679487179487,0.0464912280701754
pronostia,tcn_transformer_vib,Full_Test_Set_Bearing1_4,43,15,1428,,0.87,0.13,0.700434,0.1953781512605042,0.305309385061264,0.3369990289211273,-0.0312571676510802,0.7261274456977844,0.8014960885047913,93.30399633337944,1.0241063424172168,-1,0,0.0,0.3496512770652771,0.39813445338018,0.39813445338018,-0.39813445338018,0.0007007708479327,0.1995798319327731,0.0831873905429071,0.25
pronostia,cnn_bilstm_attn_vib,Full_Test_Set_Bearing1_4,43,15,1428,,0.87,0.13,0.700434,0.1953781512605042,0.2887409329414367,0.3212854862213135,0.0626714448890577,0.6867222189903259,0.7641239762306213,88.08924422592764,0.9666413952810404,-1,0,0.0,0.400790125131607,0.8329888559510441,0.8329888559510441,-0.8329888559510441,0.0133146461107217,0.4082633053221288,0.1929710948387293,0.2034422403733956
pronostia,abl_no_idxhead,Full_Test_Set_Bearing1_4,43,15,1428,,0.87,0.13,0.700434,0.1953781512605042,0.2068382650613784,0.2328772544860839,0.5075481789207893,0.4919303357601166,0.5538597106933594,57.694871050311406,0.5602033304074043,1088,339,0.0,0.1443584710359573,0.5265103896700492,-0.5265103896700492,0.5265103896700492,0.0175192711983181,0.0,0.0,0.0
pronostia,abl_cond_noaux,Full_Test_Set_Bearing1_4,43,15,1428,E_norm|C_norm|VTOI,0.87,0.13,0.700434,0.1953781512605042,0.1893463134765625,0.2138005644083023,0.5849242461473754,0.4503286778926849,0.5084890127182007,54.18678917412768,0.5552153461169274,1087,340,0.0,0.3641621470451355,0.5072059633484056,0.5072059633484056,-0.5072059633484056,0.0147161878065872,0.2317927170868347,0.1881922006434169,0.4039620821306475
pronostia,abl_E_only,Full_Test_Set_Bearing1_4,43,15,1428,E_norm,0.87,0.13,0.700434,0.1953781512605042,0.198716327548027,0.2220387011766433,0.5523207114768134,0.4726136326789856,0.528082013130188,55.81918198582876,0.5513253641831336,1087,340,0.0,0.161219835281372,0.5563295294631089,-0.5563295294631089,0.5563295294631089,0.0105115627189908,0.0378151260504201,0.0488394964594807,0.0499634502923976
pronostia,abl_no_smooth,Full_Test_Set_Bearing1_4,43,15,1428,E_norm|C_norm|VTOI,0.87,0.13,0.700434,0.1953781512605042,0.1941726207733154,0.2159863710403442,0.5763937521243583,0.4618072211742401,0.5136876106262207,54.88116493517225,0.5495144281085027,1087,340,0.0,0.1408856809139251,0.5078759701218893,-0.5078759701218893,0.5078759701218893,0.0091100210231254,0.1792717086834734,0.1356545255533948,0.1068803864971647
pronostia,abl_no_mono,Full_Test_Set_Bearing1_4,43,15,1428,E_norm|C_norm|VTOI,0.87,0.13,0.700434,0.1953781512605042,0.1957043409347534,0.2194597870111465,0.5626596392076486,0.4654501676559448,0.521948516368866,55.10749370822721,0.5472349251088288,1087,340,0.0,0.2111269682645797,0.5335267038811304,-0.5335267038811304,0.5335267038811304,0.0021023125437981,0.6442577030812325,0.3272604427488694,0.3493786549707602
pronostia,vtoi_static,Full_Test_Set_Bearing1_5,43,15,2463,E_norm|C_norm|VTOI,0.88,0.12,0.710895,0.0012180267965895,0.2862116694450378,0.3247105777263641,0.0421188707911084,1.1744219064712524,1.3323957920074463,277.95364880514825,1.7965245041506568,2448,14,0.0,0.063993364572525,0.0508870389619116,0.0508870389619116,-0.0508870389619116,0.0016246953696181,0.0487210718635809,0.0232288037166085,0.2419354838709677
pronostia,vtoi_traj,Full_Test_Set_Bearing1_5,43,15,2463,E_norm|C_norm|VTOI|VTOI_vel|VTOI_acc,0.88,0.12,0.710895,0.0012180267965895,0.2879244089126587,0.3257001042366028,0.0362718973061443,1.1814498901367188,1.336456060409546,278.67599211623985,1.793681555759416,2448,14,0.0,0.0503277964890003,0.1706744723292072,0.1706744723292072,-0.1706744723292072,0.0146222583265637,0.1672756800649614,0.1272920938531664,0.2816060060181552
pronostia,transformer_vib,Full_Test_Set_Bearing1_5,43,15,2463,,0.88,0.12,0.710895,0.0012180267965895,0.2855080068111419,0.3268736898899078,0.0293141835457514,1.1715346574783323,1.3412716388702393,279.3448855320502,1.8168222503288536,2446,16,0.0,0.4151782989501953,0.0299300514109906,-0.0299300514109906,0.0299300514109906,0.0146222583265637,0.5801867641088104,0.2762277521043399,0.2899550519251318
pronostia,tcn_vib,Full_Test_Set_Bearing1_5,43,15,2463,,0.88,0.12,0.710895,0.0012180267965895,0.2994847893714905,0.3315588533878326,0.0012885566764823,1.2288860082626345,1.3604966402053833,281.13762178292336,1.744012565045552,2448,14,0.0,0.3798896670341491,0.0252886041421664,-0.0252886041421664,0.0252886041421664,0.0048740861088545,0.2062525375558262,0.1615089853427864,0.2662342633236887
pronostia,tcn_transformer_vib,Full_Test_Set_Bearing1_5,43,15,2463,,0.88,0.12,0.710895,0.0012180267965895,0.2932444214820862,0.3318221867084503,-0.0002984935430199,1.2032796144485474,1.3615771532058716,283.5370277665933,1.816147468105553,-1,0,0.0,0.3928713798522949,0.0623110308819276,0.0623110308819276,-0.0623110308819276,0.0064987814784727,0.1498172959805115,0.0651483050847457,0.25
pronostia,cnn_bilstm_attn_vib,Full_Test_Set_Bearing1_5,43,15,2463,,0.88,0.12,0.710895,0.0012180267965895,0.3379662334918976,0.3846908509731293,-0.3444433007558971,1.3867881298065186,1.5785149335861206,296.5770881125333,1.6099480698692452,727,1735,0.1002031144211239,0.4413696229457855,0.5510225602802976,0.5510225602802976,-0.5510225602802976,0.0048740861088545,0.22208688591149,0.146071328011754,0.3729510883818515
pronostia,abl_no_idxhead,Full_Test_Set_Bearing1_5,43,15,2463,,0.88,0.12,0.710895,0.0012180267965895,0.2881796658039093,0.3257071673870086,0.0362300854915955,1.182497501373291,1.3364850282669067,278.7222655517704,1.792645187318889,2446,16,0.0,0.0667004063725471,0.0963459475431787,0.0963459475431787,-0.0963459475431787,0.0056864337936636,0.0479090539991879,0.0228593568384347,0.2379032258064516
pronostia,abl_cond_noaux,Full_Test_Set_Bearing1_5,43,15,2463,E_norm|C_norm|VTOI,0.88,0.12,0.710895,0.0012180267965895,0.2891612648963928,0.325777530670166,0.0358136252451556,1.1865252256393433,1.3367738723754885,278.6819103029394,1.7854675556294064,2451,11,0.0,0.4640030264854431,0.003957959749257,0.003957959749257,-0.003957959749257,0.0129975629569455,0.1498172959805115,0.0655417406749555,0.25
pronostia,abl_E_only,Full_Test_Set_Bearing1_5,43,15,2463,E_norm,0.88,0.12,0.710895,0.0012180267965895,0.2233920842409134,0.2773186266422272,0.3013224151020661,0.9166523218154908,1.1379307508468628,216.35226464063985,1.4083467813492672,2448,14,0.0,0.0609379261732101,0.5000781968662446,-0.5000781968662446,0.5000781968662446,0.0097481722177091,0.0730816077953715,0.0613260769062039,0.1729718506862488
pronostia,abl_no_smooth,Full_Test_Set_Bearing1_5,43,15,2463,E_norm|C_norm|VTOI,0.88,0.12,0.710895,0.0012180267965895,0.2319898903369903,0.2897067964076996,0.2375065778360859,0.9519317746162416,1.1887636184692385,229.6343456062203,1.5234288047476197,2448,14,0.0,0.0550138019025325,0.3296147836908611,0.3296147836908611,-0.3296147836908611,0.0129975629569455,0.1636215996751928,0.1937125814958771,0.2716498814503619
pronostia,abl_no_mono,Full_Test_Set_Bearing1_5,43,15,2463,E_norm|C_norm|VTOI,0.88,0.12,0.710895,0.0012180267965895,0.2326613068580627,0.2861828207969665,0.2559434991544226,0.9546868801116944,1.174303650856018,227.59269922136355,1.4938581036379197,2446,16,0.0,0.0600002445280551,0.4455764229049423,-0.4455764229049423,0.4455764229049423,0.0073111291632818,0.2001624035728786,0.0878160136286201,0.252016129032258
pronostia,vtoi_static,Full_Test_Set_Bearing1_6,43,15,2448,E_norm|C_norm|VTOI,0.88,0.12,0.707944,0.0,0.2826439440250397,0.3233289718627929,0.0502566979937417,1.1527162790298462,1.31864333152771,271.5823522780018,1.769221548252211,2420,27,0.0,0.1181052476167678,0.0756100293829104,0.0756100293829104,-0.0756100293829104,0.023293829178586,0.1662581699346405,0.0904013652409585,0.2518717951411105
pronostia,vtoi_traj,Full_Test_Set_Bearing1_6,43,15,2448,E_norm|C_norm|VTOI|VTOI_vel|VTOI_acc,0.88,0.12,0.707944,0.0,0.2827715873718261,0.3229299485683441,0.0525994868756017,1.1532368659973145,1.3170158863067627,271.6115101359364,1.769738110956573,2425,22,0.0,0.1228499040007591,0.0503312238123363,-0.0503312238123363,0.0503312238123363,0.0143032284429914,0.0396241830065359,0.0203017344289103,0.1958031501295939
pronostia,transformer_vib,Full_Test_Set_Bearing1_6,43,15,2448,,0.88,0.12,0.707944,0.0,0.2913799285888672,0.3263387084007263,0.0324928699279617,1.1883444786071775,1.3309179544448853,274.932373407731,1.7558725762290932,2438,9,0.0,0.3125855624675751,0.0396500131839204,-0.0396500131839204,0.0396500131839204,0.0053126277073968,0.0482026143790849,0.0421255150246996,0.1957204848122101
pronostia,tcn_vib,Full_Test_Set_Bearing1_6,43,15,2448,,0.88,0.12,0.707944,0.0,0.2772021889686584,0.3235395848751068,0.0490190092949341,1.1305229663848877,1.3195022344589231,270.62867254749904,1.7904476049758289,-1,0,0.0,0.3376310169696808,0.4814245162694031,-0.4814245162694031,0.4814245162694031,0.0020433183489987,0.1997549019607843,0.0832482124616956,0.25
pronostia,tcn_transformer_vib,Full_Test_Set_Bearing1_6,43,15,2448,,0.88,0.12,0.707944,0.0,0.303029716014862,0.3348563611507416,-0.0186713521293238,1.2358561754226685,1.365655779838562,281.0820178925429,1.753774257820576,-1,0,0.0,0.7555164098739624,0.1249023869187098,0.1249023869187098,-0.1249023869187098,0.0077646097261953,0.1503267973856209,0.0692419240204507,0.2520325203252032
pronostia,cnn_bilstm_attn_vib,Full_Test_Set_Bearing1_6,43,15,2448,,0.88,0.12,0.707944,0.0,0.3307220935821533,0.3630471527576446,-0.1974108023767813,1.3487948179244995,1.480627417564392,294.7528016111687,1.7227323804884993,-1,0,0.0,0.3872567117214203,0.1715050533934903,-0.1715050533934903,0.1715050533934903,0.0061299550469963,0.1499183006535947,0.0651865008880994,0.25
pronostia,abl_no_idxhead,Full_Test_Set_Bearing1_6,43,15,2448,,0.88,0.12,0.707944,0.0,0.2828775942325592,0.3255625069141388,0.0370898425640385,1.1536691188812256,1.3277524709701538,273.15903211863764,1.786040027929642,1637,810,0.0,0.1175620406866073,0.0859724490289802,0.0859724490289802,-0.0859724490289802,0.0020433183489987,0.6017156862745098,0.1926934497120424,0.2520449897750511
pronostia,abl_cond_noaux,Full_Test_Set_Bearing1_6,43,15,2448,E_norm|C_norm|VTOI,0.88,0.12,0.707944,0.0,0.2806496620178222,0.3214494585990906,0.0612663160327893,1.144582986831665,1.3109780550003052,267.2060098773911,1.7223412902484376,1632,815,0.0,0.4735042452812195,0.1002867170219429,-0.1002867170219429,0.1002867170219429,0.0102165917449938,0.5882352941176471,0.2219761021929216,0.2621004414171137
pronostia,abl_E_only,Full_Test_Set_Bearing1_6,43,15,2448,E_norm,0.88,0.12,0.707944,0.0,0.2900914847850799,0.3257706463336944,0.0358582522452169,1.1830898523330688,1.328601360321045,274.5965145298835,1.7602909851777049,2438,9,0.0,0.1207861453294754,0.0403889824087297,-0.0403889824087297,0.0403889824087297,0.0143032284429914,0.0502450980392156,0.0239206534422403,0.25
pronostia,abl_no_smooth,Full_Test_Set_Bearing1_6,43,15,2448,E_norm|C_norm|VTOI,0.88,0.12,0.707944,0.0,0.2748053073883056,0.3306727707386017,0.0066235025500346,1.120747685432434,1.348593831062317,273.95147345378456,1.8415126842106129,1650,797,0.0,0.1151149868965148,0.0322566369410734,0.0322566369410734,-0.0322566369410734,0.0134859011033919,0.0383986928104575,0.0186286167261197,0.1910569105691057
pronostia,abl_no_mono,Full_Test_Set_Bearing1_6,43,15,2448,E_norm|C_norm|VTOI,0.88,0.12,0.707944,0.0,0.2761316299438476,0.3299790024757385,0.0107874380079365,1.1261566877365112,1.345764398574829,273.8427272633895,1.8323423490348636,2419,28,0.0,0.117241270840168,0.0944226975879389,0.0944226975879389,-0.0944226975879389,0.0192071924805884,0.6127450980392157,0.280969752241982,0.3130081300813008
pronostia,vtoi_static,Full_Test_Set_Bearing1_7,43,15,2259,E_norm|C_norm|VTOI,0.88,0.12,0.721486,0.0004426737494466,0.2789428830146789,0.3258969485759735,0.0351644503874754,1.0497550964355469,1.2264587879180908,231.10792316341585,1.671474640650758,2230,28,0.0,0.1223653778433799,0.3424438774215512,-0.3424438774215512,0.3424438774215512,0.0097431355181576,0.2000885347498893,0.083921277385815,0.25
pronostia,vtoi_traj,Full_Test_Set_Bearing1_7,43,15,2259,E_norm|C_norm|VTOI|VTOI_vel|VTOI_acc,0.88,0.12,0.721486,0.0004426737494466,0.2778529524803161,0.3258739113807678,0.0353008589589811,1.0456533432006836,1.2263721227645874,231.06727062334312,1.6779502566482076,2230,28,0.0,0.1218620762228965,0.4046447183989091,-0.4046447183989091,0.4046447183989091,0.0115146147032772,0.6077910579902612,0.2571584792279353,0.2898230088495575
pronostia,transformer_vib,Full_Test_Set_Bearing1_7,43,15,2259,,0.88,0.12,0.721486,0.0004426737494466,0.2781874239444732,0.3282504677772522,0.0211786352032576,1.0469119548797607,1.235316038131714,232.56893613402968,1.696171159905288,2256,2,0.0,0.3150300979614258,0.0360264051747443,-0.0360264051747443,0.0360264051747443,0.0194862710363153,0.6108897742363878,0.2793509556172039,0.3053097345132743
pronostia,tcn_vib,Full_Test_Set_Bearing1_7,43,15,2259,,0.88,0.12,0.721486,0.0004426737494466,0.3009196817874908,0.3345461785793304,-0.0167280901215753,1.1324613094329834,1.2590086460113523,237.60078790932155,1.6242630409261096,-1,0,0.0,0.2064622491598129,0.0628029116629393,-0.0628029116629393,0.0628029116629393,0.0008857395925597,0.5998229305002213,0.1898290837769683,0.25
pronostia,tcn_transformer_vib,Full_Test_Set_Bearing1_7,43,15,2259,,0.88,0.12,0.721486,0.0004426737494466,0.3064402043819427,0.3376851975917816,-0.0358975210393679,1.1532365083694458,1.270822048187256,239.37686767172536,1.614491777469195,-1,0,0.0,0.4056840538978576,0.2283040691885145,-0.2283040691885145,0.2283040691885145,0.0017714791851195,0.0500221336874723,0.0238195615514333,0.25
pronostia,cnn_bilstm_attn_vib,Full_Test_Set_Bearing1_7,43,15,2259,,0.88,0.12,0.721486,0.0004426737494466,0.3287357687950134,0.3609540164470672,-0.1835769626571337,1.2371423244476318,1.3583903312683103,249.0396527831428,1.595266511066206,-1,0,0.0,0.3056146800518036,0.0601909252403038,0.0601909252403038,-0.0601909252403038,0.0261293179805137,0.150066401062417,0.0664184952978056,0.25
pronostia,abl_no_idxhead,Full_Test_Set_Bearing1_7,43,15,2259,,0.88,0.12,0.721486,0.0004426737494466,0.2932548224925995,0.3245264589786529,0.0432622867644156,1.1036157608032229,1.2213011980056765,231.8218919119722,1.5968223667024144,-1,0,0.0,0.0917059630155563,0.1288289030906948,-0.1288289030906948,0.1288289030906948,0.0088573959255978,0.030987162461266,0.0150279089738085,0.1548672566371681
pronostia,abl_cond_noaux,Full_Test_Set_Bearing1_7,43,15,2259,E_norm|C_norm|VTOI,0.88,0.12,0.721486,0.0004426737494466,0.2776777148246765,0.3250515162944793,0.0401639091721081,1.044993877410889,1.22327721118927,230.86185903038265,1.6772720952375637,-1,0,0.0,0.3423132598400116,0.047158889022914,0.047158889022914,-0.047158889022914,0.0088573959255978,0.5998229305002213,0.1893515930687535,0.25
pronostia,abl_E_only,Full_Test_Set_Bearing1_7,43,15,2259,E_norm,0.88,0.12,0.721486,0.0004426737494466,0.3025792837142944,0.3309861719608307,0.0047953938751237,1.1387066841125488,1.2456111907958984,233.32772248908051,1.5542263659976765,2224,34,0.0,0.1019239947199821,0.2448882870715947,-0.2448882870715947,0.2448882870715947,0.0062001771479185,0.2191235059760956,0.2225281589974243,0.3451327433628318
pronostia,abl_no_smooth,Full_Test_Set_Bearing1_7,43,15,2259,E_norm|C_norm|VTOI,0.88,0.12,0.721486,0.0004426737494466,0.286984235048294,0.3174931704998016,0.0842826872190583,1.0800172090530396,1.1948325634002686,226.08135383471452,1.5544822737774528,2215,43,0.0,0.1012495160102844,0.411009945860592,-0.411009945860592,0.411009945860592,0.0008857395925597,0.1620185922974767,0.1640255013932003,0.3126843657817109
pronostia,abl_no_mono,Full_Test_Set_Bearing1_7,43,15,2259,E_norm|C_norm|VTOI,0.88,0.12,0.721486,0.0004426737494466,0.2928548455238342,0.3210073411464691,0.0638991474411683,1.1021103858947754,1.2080576419830322,226.9805099917913,1.5278949065085694,2212,46,0.0,0.0895072743296623,0.5603172697805116,-0.5603172697805116,0.5603172697805116,0.0062001771479185,0.1633466135458167,0.1717682186881267,0.3532448377581121
pronostia,vtoi_static,Full_Test_Set_Bearing2_3,43,15,1955,E_norm|C_norm|VTOI,0.87,0.13,0.740734,0.0,0.2952974438667297,0.335202693939209,-0.0206077108959041,0.9616855382919312,1.091643452644348,176.49172802407207,1.4400497854187075,266,1688,0.0025575447570332,0.0814952105283737,0.0110641310133065,0.0110641310133065,-0.0110641310133065,0.0010235414534288,0.0567774936061381,0.0389400111972621,0.248107938827705
pronostia,vtoi_traj,Full_Test_Set_Bearing2_3,43,15,1955,E_norm|C_norm|VTOI|VTOI_vel|VTOI_acc,0.87,0.13,0.740734,0.0,0.3059051632881164,0.3545422852039337,-0.1417735453832997,0.996231198310852,1.1546262502670288,183.86802338846397,1.4972290855513224,265,1689,0.0170502983802216,0.0778863877058029,0.2732752768481619,0.2732752768481619,-0.2732752768481619,0.0051177072671443,0.2792838874680307,0.1541475968058678,0.2638533674339301
pronostia,transformer_vib,Full_Test_Set_Bearing2_3,43,15,1955,,0.87,0.13,0.740734,0.0,0.3029792606830597,0.3468669354915619,-0.0928728381434991,0.9867024421691896,1.129630208015442,180.8162753360118,1.4658540613408608,265,1689,0.021312872975277,0.291499376296997,0.0612826547509011,0.0612826547509011,-0.0612826547509011,0.0051177072671443,0.2015345268542199,0.1058934094349599,0.2614763296622997
pronostia,tcn_vib,Full_Test_Set_Bearing2_3,43,15,1955,,0.87,0.13,0.740734,0.0,0.292003870010376,0.3284616768360138,0.020028829410214,0.950959324836731,1.0696903467178345,173.2865593967322,1.405931717405558,1946,8,0.0,0.183067038655281,0.6342506159347431,0.6342506159347431,-0.6342506159347431,0.0163766632548618,0.5805626598465473,0.1841934436871145,0.2419011082693947
pronostia,tcn_transformer_vib,Full_Test_Set_Bearing2_3,43,15,1955,,0.87,0.13,0.740734,0.0,0.2926576137542724,0.3319414556026459,-0.000845090956272,0.9530883431434632,1.08102285861969,175.8141836084433,1.4450183130564915,-1,0,0.0,0.7845800518989563,0.0375272312556998,0.0375272312556998,-0.0375272312556998,0.0158648925281473,0.6,0.1875,0.25
pronostia,cnn_bilstm_attn_vib,Full_Test_Set_Bearing2_3,43,15,1955,,0.87,0.13,0.740734,0.0,0.3336162865161896,0.3667351901531219,-0.2216561620432688,1.0864771604537964,1.1943342685699463,186.6764921142725,1.379895157213835,-1,0,0.0,0.3764158189296722,0.4844180748996267,0.4844180748996267,-0.4844180748996267,0.0353121801432958,0.2,0.0840137516115169,0.25
pronostia,abl_no_idxhead,Full_Test_Set_Bearing2_3,43,15,1955,,0.87,0.13,0.740734,0.0,0.3043553233146667,0.3494532108306885,-0.10923075975522,0.991183876991272,1.1380527019500732,181.50622097477864,1.468276510135416,270,1684,0.0179028132992327,0.0790531858801841,0.2078727172423345,0.2078727172423345,-0.2078727172423345,0.014329580348004,0.2015345268542199,0.1001226121287917,0.2550955164674565
pronostia,abl_cond_noaux,Full_Test_Set_Bearing2_3,43,15,1955,E_norm|C_norm|VTOI,0.87,0.13,0.740734,0.0,0.3046327531337738,0.344043105840683,-0.0751512685180093,0.9920873641967772,1.1204338073730469,180.51750427413717,1.4532105675412583,1946,8,0.0,0.3931595683097839,0.1525774808158348,0.1525774808158348,-0.1525774808158348,0.0163766632548618,0.1565217391304348,0.1015357211509343,0.2753028722989418
pronostia,abl_E_only,Full_Test_Set_Bearing2_3,43,15,1955,E_norm,0.87,0.13,0.740734,0.0,0.3054088950157165,0.3446654677391052,-0.0790446480895179,0.9946149587631226,1.1224607229232788,179.98952066038038,1.4390420277379072,270,1684,0.0161977834612105,0.0879911333322525,0.0825976105645632,0.0825976105645632,-0.0825976105645632,0.014329580348004,0.560613810741688,0.2050286450120887,0.2552702265057974
