dataset,config,holdout,seed,n_train_bearings,n_test_windows,hi_cols,vtoi_a,vtoi_b,vtoi_fitness,vtoi_sat_frac_test,rul_mae,rul_rmse,rul_r2,rul_mae_hours,rul_rmse_hours,rul_phm_score,rul_asym_score,first_warning,lead_time,false_alarm_rate,mtoi_rmse,mtoi_spearman,mtoi_spearman_signed,mtoi_spearman_vs_deg,mtoi_monotonicity,stage_acc,stage_macro_f1,stage_bal_acc
pronostia,cnn_bilstm_attn_vib,Full_Test_Set_Bearing1_7,44,15,2259,,0.88,0.12,0.721486,0.0004426737494466,0.3482830226421356,0.3856075406074524,-0.3507773284003048,1.3107049465179443,1.451169729232788,260.8094061113011,1.6207843075230992,-1,0,0.0,0.3093840479850769,0.2377847674623857,0.2377847674623857,-0.2377847674623857,0.0026572187776793,0.029659141212926,0.0148968562076577,0.1421464258890376
pronostia,abl_no_idxhead,Full_Test_Set_Bearing1_7,44,15,2259,,0.88,0.12,0.721486,0.0004426737494466,0.2806445062160492,0.3329800069332123,-0.0072309759554529,1.0561587810516355,1.2531148195266724,235.4691746643415,1.718878398177549,2256,2,0.0,0.1210496872663497,0.6137929239297681,-0.6137929239297681,0.6137929239297681,0.0070859167404783,0.0447100486941124,0.0213983050847457,0.2234513274336283
pronostia,abl_cond_noaux,Full_Test_Set_Bearing1_7,44,15,2259,E_norm|C_norm|VTOI,0.88,0.12,0.721486,0.0004426737494466,0.2976327538490295,0.3259214460849762,0.03501924370146,1.120091199874878,1.2265510559082031,230.62553145075577,1.548600163470934,2232,26,0.0,0.2854851484298706,0.5176550448986513,0.5176550448986513,-0.5176550448986513,0.0088573959255978,0.6117751217352811,0.2785120139158864,0.3021752440975737
pronostia,abl_E_only,Full_Test_Set_Bearing1_7,44,15,2259,E_norm,0.88,0.12,0.721486,0.0004426737494466,0.2804772555828094,0.3318686187267303,-0.0005185089144057,1.0555293560028076,1.2489322423934937,234.72475754235984,1.709752949041485,2256,2,0.0,0.1094402000308036,0.5605950735913925,-0.5605950735913925,0.5605950735913925,0.0106288751107174,0.601593625498008,0.2058652625662934,0.2588495575221239
pronostia,abl_no_smooth,Full_Test_Set_Bearing1_7,44,15,2259,E_norm|C_norm|VTOI,0.88,0.12,0.721486,0.0004426737494466,0.2787582874298095,0.330813854932785,0.0058312558851532,1.049060344696045,1.2449628114700315,233.67593078566117,1.705678869274846,2256,2,0.0,0.1324294656515121,0.6317491023840143,-0.6317491023840143,0.6317491023840143,0.0070859167404783,0.5998229305002213,0.1879334257975034,0.25
pronostia,abl_no_mono,Full_Test_Set_Bearing1_7,44,15,2259,E_norm|C_norm|VTOI,0.88,0.12,0.721486,0.0004426737494466,0.2968909442424774,0.325324684381485,0.0385498547379787,1.1172996759414673,1.224305272102356,230.57083282240905,1.5537448891231582,2232,26,0.0,0.090470366179943,0.5869048827115093,-0.5869048827115093,0.5869048827115093,0.0008857395925597,0.030987162461266,0.015040825096691,0.1548672566371681
pronostia,vtoi_static,Full_Test_Set_Bearing2_3,44,15,1955,E_norm|C_norm|VTOI,0.87,0.13,0.740734,0.0,0.2949254214763641,0.345846027135849,-0.0864491936173048,0.9604738354682922,1.126305341720581,179.94690730507148,1.495015246786244,266,1688,0.0059676044330775,0.0768373534083366,0.1182930156230923,0.1182930156230923,-0.1182930156230923,0.0163766632548618,0.1554987212276214,0.0715357268802241,0.2517043024362141
pronostia,vtoi_traj,Full_Test_Set_Bearing2_3,44,15,1955,E_norm|C_norm|VTOI|VTOI_vel|VTOI_acc,0.87,0.13,0.740734,0.0,0.2954559028148651,0.3334060907363891,-0.0096966482312923,0.9622014164924622,1.0857925415039062,175.82817192350836,1.4286037151744622,270,1684,0.0025575447570332,0.088420569896698,0.0140216612757123,-0.0140216612757123,0.0140216612757123,0.007164790174002,0.159079283887468,0.0734612787032868,0.2538363171355499
pronostia,transformer_vib,Full_Test_Set_Bearing2_3,44,15,1955,,0.87,0.13,0.740734,0.0,0.2985551357269287,0.3432773649692535,-0.0703706027666242,0.9722945690155028,1.117940068244934,179.8046425917141,1.4750205695450478,265,1689,0.0136402387041773,0.3447653949260711,0.2143511597236531,-0.2143511597236531,0.2143511597236531,0.0122824974411463,0.220460358056266,0.1026643249157912,0.2568201193520886
pronostia,tcn_vib,Full_Test_Set_Bearing2_3,44,15,1955,,0.87,0.13,0.740734,0.0,0.2946567237377167,0.3249537944793701,0.0408488971685566,0.9595987796783448,1.058266282081604,169.8233339140719,1.3300999947688597,1946,8,0.0,0.3763756453990936,0.5522949303910024,0.5522949303910024,-0.5522949303910024,0.0102354145342886,0.2112531969309463,0.0933272240186088,0.2546888320545609
pronostia,tcn_transformer_vib,Full_Test_Set_Bearing2_3,44,15,1955,,0.87,0.13,0.740734,0.0,0.2892216145992279,0.3289892971515655,0.0168780581289206,0.9418984651565552,1.07140851020813,174.15019537649638,1.4368325575512102,1946,8,0.0,0.1439952105283737,0.1036258071934565,0.1036258071934565,-0.1036258071934565,0.0056294779938587,0.2,0.0836542575952075,0.25
pronostia,cnn_bilstm_attn_vib,Full_Test_Set_Bearing2_3,44,15,1955,,0.87,0.13,0.740734,0.0,0.3054772913455963,0.3366577923297882,-0.029487746894089,0.9948377013206482,1.0963822603225708,177.1517054146558,1.3933835746660883,-1,0,0.0,0.3921572864055633,0.4578363881020524,0.4578363881020524,-0.4578363881020524,0.0097236438075742,0.0501278772378516,0.0238675109595713,0.25
pronostia,abl_no_idxhead,Full_Test_Set_Bearing2_3,44,15,1955,,0.87,0.13,0.740734,0.0,0.2973652780056,0.3420063257217407,-0.0624588734807385,0.9684195518493652,1.1138007640838623,179.40469491962466,1.475500474497914,265,1689,0.0059676044330775,0.0675884485244751,0.1856892112267931,0.1856892112267931,-0.1856892112267931,0.0317297850562947,0.107928388746803,0.0700524809102359,0.2507046296779581
pronostia,abl_cond_noaux,Full_Test_Set_Bearing2_3,44,15,1955,E_norm|C_norm|VTOI,0.87,0.13,0.740734,0.0,0.3037899136543274,0.3404463529586792,-0.0527886196852849,0.9893426895141602,1.108720302581787,178.52597155175062,1.4249156840138442,265,1689,0.0025575447570332,0.4095708131790161,0.1808366934825851,-0.1808366934825851,0.1808366934825851,0.0235414534288638,0.2020460358056266,0.0908573469873779,0.2480825688340331
