dataset,config,seed,holdout,rul_mae,rul_mae_hours,mtoi_spearman_signed,vtoi_a,vtoi_b,vtoi_sat_frac_test
pronostia,ctl_hc10,42,Full_Test_Set_Bearing1_5,0.284246414899826,1.1663579940795898,0.1817450069997302,0.88,0.12,0.0012180267965895
pronostia,ctl_hc10,43,Full_Test_Set_Bearing1_5,0.286442220211029,1.175368070602417,0.1286149138951198,0.88,0.12,0.0012180267965895
pronostia,ctl_hc10,44,Full_Test_Set_Bearing1_5,0.2856683135032654,1.1721923351287842,0.2861053986271958,0.88,0.12,0.0012180267965895
pronostia,ctl_hc10,42,Full_Test_Set_Bearing1_6,0.2757055759429931,1.1244192123413086,0.0698583489029048,0.88,0.12,0.0
pronostia,ctl_hc10,43,Full_Test_Set_Bearing1_6,0.2864246368408203,1.1681350469589231,-0.1001083508031902,0.88,0.12,0.0
pronostia,ctl_hc10,44,Full_Test_Set_Bearing1_6,0.2756499052047729,1.1241923570632937,0.1230420308321337,0.88,0.12,0.0
pronostia,ctl_hc10,42,Full_Test_Set_Bearing1_7,0.2700544893741607,1.0163050889968872,-0.2896442303124039,0.88,0.12,0.0004426737494466
pronostia,ctl_hc10,43,Full_Test_Set_Bearing1_7,0.2733218669891357,1.0286012887954712,-0.3643386853381954,0.88,0.12,0.0004426737494466
pronostia,ctl_hc10,44,Full_Test_Set_Bearing1_7,0.2707129120826721,1.0187829732894895,-0.7184896239956656,0.88,0.12,0.0004426737494466
pronostia,ctl_hc10,42,Full_Test_Set_Bearing2_3,0.3167764842510223,1.0316354036331177,0.0753707262657643,0.87,0.13,0.0
pronostia,ctl_hc10,43,Full_Test_Set_Bearing2_3,0.3083749413490295,1.0042743682861328,0.0959463990567436,0.87,0.13,0.0
pronostia,ctl_hc10,44,Full_Test_Set_Bearing2_3,0.3127347826957702,1.0184730291366575,-0.0132609752770298,0.87,0.13,0.0
pronostia,ctl_hc10,42,Full_Test_Set_Bearing2_4,0.2958639860153198,0.3698299825191498,0.1298943289755618,0.88,0.12,0.0
pronostia,ctl_hc10,43,Full_Test_Set_Bearing2_4,0.2916558086872101,0.3645697832107544,0.042887224900794,0.88,0.12,0.0
pronostia,ctl_hc10,44,Full_Test_Set_Bearing2_4,0.2934947907924652,0.3668684959411621,0.0294136630685505,0.88,0.12,0.0
pronostia,ctl_hc10,42,Full_Test_Set_Bearing2_5,0.298177033662796,1.1479816436767578,-0.0415022357740624,0.86,0.14,0.0
pronostia,ctl_hc10,43,Full_Test_Set_Bearing2_5,0.3141496181488037,1.2094759941101074,0.3367766413151979,0.86,0.14,0.0
pronostia,ctl_hc10,44,Full_Test_Set_Bearing2_5,0.3116592168807983,1.1998881101608276,0.2595230836862565,0.86,0.14,0.0
pronostia,ctl_hc10,42,Full_Test_Set_Bearing2_6,0.2804638147354126,0.3272078037261963,-0.1127855254785249,0.88,0.12,0.0
pronostia,ctl_hc10,43,Full_Test_Set_Bearing2_6,0.2790443003177643,0.325551688671112,-0.1600586427049216,0.88,0.12,0.0
pronostia,ctl_hc10,44,Full_Test_Set_Bearing2_6,0.2824518382549286,0.3295271694660187,0.0014518441317917,0.88,0.12,0.0
pronostia,ctl_hc10,42,Full_Test_Set_Bearing2_7,0.2645058035850525,0.1009530499577522,-0.2428078501927261,0.88,0.12,0.0
pronostia,ctl_hc10,43,Full_Test_Set_Bearing2_7,0.2610603868961334,0.0996380597352981,-0.1155639974388463,0.88,0.12,0.0
pronostia,ctl_hc10,44,Full_Test_Set_Bearing2_7,0.2693443596363067,0.1027997657656669,-0.3099958177577594,0.88,0.12,0.0
pronostia,ctl_hc10,42,Full_Test_Set_Bearing3_3,0.2513030767440796,0.1813570708036422,-0.4298798029919362,0.88,0.12,0.0
pronostia,ctl_hc10,43,Full_Test_Set_Bearing3_3,0.2608458697795868,0.1882437914609909,-0.5917994949423361,0.88,0.12,0.0
pronostia,ctl_hc10,44,Full_Test_Set_Bearing3_3,0.2058788239955902,0.1485758870840072,-0.6056449448546681,0.88,0.12,0.0
pronostia,ctl_hc10,42,Learning_set_Bearing1_1,0.2407949864864349,1.1245126724243164,-0.8605084102657314,0.88,0.12,0.0767035319300749
pronostia,ctl_hc10,43,Learning_set_Bearing1_1,0.2332432717084884,1.0892459154129028,-0.8714967821950428,0.88,0.12,0.0767035319300749
pronostia,ctl_hc10,44,Learning_set_Bearing1_1,0.2585290670394897,1.2073307037353516,-0.8853480559403066,0.88,0.12,0.0767035319300749
pronostia,ctl_hc10,42,Learning_set_Bearing1_2,0.288315087556839,0.4180568754673004,-0.1781310760175219,0.88,0.12,0.0
pronostia,ctl_hc10,43,Learning_set_Bearing1_2,0.2729162573814392,0.395728588104248,-0.1890259877549078,0.88,0.12,0.0
pronostia,ctl_hc10,44,Learning_set_Bearing1_2,0.2704200446605682,0.3921090364456177,-0.3344048204784242,0.88,0.12,0.0
pronostia,ctl_hc10,42,Learning_set_Bearing2_1,0.2889750003814697,0.4382787942886352,-0.3018767492296766,0.88,0.12,0.0
pronostia,ctl_hc10,43,Learning_set_Bearing2_1,0.2741315364837646,0.4157661199569702,-0.0254387670044964,0.88,0.12,0.0
pronostia,ctl_hc10,44,Learning_set_Bearing2_1,0.2847797572612762,0.4319159388542175,-0.3576232988747976,0.88,0.12,0.0
pronostia,ctl_hc10,42,Learning_set_Bearing2_2,0.2701638340950012,0.3584173619747162,-0.7150385164543324,0.88,0.12,0.0
pronostia,ctl_hc10,43,Learning_set_Bearing2_2,0.3514073491096496,0.4662004709243774,-0.7580718980160035,0.88,0.12,0.0
pronostia,ctl_hc10,44,Learning_set_Bearing2_2,0.2913851141929626,0.3865709602832794,-0.791999291744204,0.88,0.12,0.0
pronostia,ctl_hc10,42,Learning_set_Bearing3_1,0.2672294080257416,0.2289265394210815,-0.248554559825471,0.87,0.13,0.0
pronostia,ctl_hc10,43,Learning_set_Bearing3_1,0.2603359818458557,0.2230211645364761,-0.095508472456257,0.87,0.13,0.0
pronostia,ctl_hc10,44,Learning_set_Bearing3_1,0.2677597999572754,0.2293809205293655,-0.1364643173872837,0.87,0.13,0.0
pronostia,ctl_hc10,42,Learning_set_Bearing3_2,0.2738895416259765,0.7468056082725525,0.0715448693479687,0.89,0.11,0.1111789859499083
pronostia,ctl_hc10,43,Learning_set_Bearing3_2,0.2701430320739746,0.7365900278091431,-0.0652914656168942,0.89,0.11,0.1111789859499083
pronostia,ctl_hc10,44,Learning_set_Bearing3_2,0.2664080262184143,0.726405918598175,-0.1645751489925764,0.89,0.11,0.1111789859499083
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing1_3,0.0539066046476364,0.2132904678583145,-0.7980891114498608,0.86,0.14,0.2164210526315789
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing1_3,0.0627341791987419,0.2482182383537292,-0.8330936657908308,0.86,0.14,0.2164210526315789
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing1_3,0.0520050004124641,0.2057664543390274,-0.8325733627369932,0.86,0.14,0.2164210526315789
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing1_4,0.1045964807271957,0.2487652748823166,-0.5681884999611588,0.87,0.13,0.1953781512605042
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing1_4,0.0591862872242927,0.1407647132873535,-0.4961488458193634,0.87,0.13,0.1953781512605042
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing1_4,0.1015872359275817,0.2416083067655563,-0.6060123077958302,0.87,0.13,0.1953781512605042
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing1_5,0.1226352676749229,0.5032134056091309,0.0587731337628082,0.88,0.12,0.0012180267965895
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing1_5,0.1443746536970138,0.5924173593521118,-0.2922910855859348,0.88,0.12,0.0012180267965895
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing1_5,0.0994405895471572,0.408037930727005,-0.2653105575540636,0.88,0.12,0.0012180267965895
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing1_6,0.0842891260981559,0.3437591791152954,0.1402591294285393,0.88,0.12,0.0
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing1_6,0.1367450505495071,0.5576918721199036,0.1282623576042962,0.88,0.12,0.0
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing1_6,0.1054830104112625,0.4301948249340057,0.0441198122032289,0.88,0.12,0.0
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing1_7,0.0836154147982597,0.3146726787090301,-0.0787032532382891,0.88,0.12,0.0004426737494466
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing1_7,0.13770492374897,0.5182294845581055,-0.6640172669463239,0.88,0.12,0.0004426737494466
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing1_7,0.0928631871938705,0.3494751453399658,-0.6891749197122173,0.88,0.12,0.0004426737494466
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing2_3,0.1081064641475677,0.3520667552947998,0.0261773057290613,0.87,0.13,0.0
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing2_3,0.136337548494339,0.444005936384201,0.2189253281195955,0.87,0.13,0.0
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing2_3,0.0748246237635612,0.2436788529157638,0.265688188954668,0.87,0.13,0.0
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing2_4,0.2983711063861847,0.3729638457298279,-0.0185372650555515,0.88,0.12,0.0
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing2_4,0.0764933973550796,0.0956167429685592,0.0809610110479551,0.88,0.12,0.0
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing2_4,0.0742465332150459,0.0928081721067428,0.0968846227297874,0.88,0.12,0.0
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing2_5,0.085403025150299,0.328801691532135,0.2237728274758884,0.86,0.14,0.0
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing2_5,0.1375772505998611,0.5296724438667297,0.0249490460548866,0.86,0.14,0.0
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing2_5,0.0738138258457183,0.2841832637786865,0.373141299172774,0.86,0.14,0.0
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing2_6,0.0752958282828331,0.0878451392054557,0.0900459543373075,0.88,0.12,0.0
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing2_6,0.0607909336686134,0.0709227621555328,-0.2310739398743203,0.88,0.12,0.0
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing2_6,0.0601055510342121,0.0701231509447097,-0.1573241721101585,0.88,0.12,0.0
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing2_7,0.0707225203514099,0.0269924327731132,-0.4225289860221627,0.88,0.12,0.0
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing2_7,0.0572075210511684,0.0218342076987028,-0.4439864002379977,0.88,0.12,0.0
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing2_7,0.0644824281334877,0.024610798805952,-0.0880117927018517,0.88,0.12,0.0
pronostia,ctl_lifefrac,42,Full_Test_Set_Bearing3_3,0.0930866152048111,0.0671775043010711,-0.4092266397980171,0.88,0.12,0.0
pronostia,ctl_lifefrac,43,Full_Test_Set_Bearing3_3,0.0985561087727546,0.0711246505379676,-0.511677440981976,0.88,0.12,0.0
pronostia,ctl_lifefrac,44,Full_Test_Set_Bearing3_3,0.1888003349304199,0.1362509131431579,-0.5808749845855038,0.88,0.12,0.0
pronostia,ctl_lifefrac,42,Learning_set_Bearing1_1,0.2155513018369674,1.0066245794296265,-0.8299383429287163,0.88,0.12,0.0767035319300749
pronostia,ctl_lifefrac,43,Learning_set_Bearing1_1,0.0861891731619834,0.4025034606456756,-0.9020426313452824,0.88,0.12,0.0767035319300749
pronostia,ctl_lifefrac,44,Learning_set_Bearing1_1,0.18997822701931,0.8871983289718628,-0.8304457968552705,0.88,0.12,0.0767035319300749
pronostia,ctl_lifefrac,42,Learning_set_Bearing1_2,0.0983542054891586,0.1426136046648025,-0.2077477955160613,0.88,0.12,0.0
pronostia,ctl_lifefrac,43,Learning_set_Bearing1_2,0.2623960077762604,0.380474179983139,-0.1387420569124538,0.88,0.12,0.0
pronostia,ctl_lifefrac,44,Learning_set_Bearing1_2,0.2484951019287109,0.3603179156780243,-0.2899313366733149,0.88,0.12,0.0
pronostia,ctl_lifefrac,42,Learning_set_Bearing2_1,0.2998065948486328,0.4547066688537597,-0.2556023190569116,0.88,0.12,0.0
pronostia,ctl_lifefrac,43,Learning_set_Bearing2_1,0.1316395699977874,0.1996533721685409,-0.2849859884022813,0.88,0.12,0.0
pronostia,ctl_lifefrac,44,Learning_set_Bearing2_1,0.1323368549346923,0.2007108926773071,-0.3361867147780947,0.88,0.12,0.0
pronostia,ctl_lifefrac,42,Learning_set_Bearing2_2,0.1131727248430252,0.1501424610614776,-0.7801947617814752,0.88,0.12,0.0
pronostia,ctl_lifefrac,43,Learning_set_Bearing2_2,0.1640602648258209,0.2176532745361328,-0.7529347902359811,0.88,0.12,0.0
pronostia,ctl_lifefrac,44,Learning_set_Bearing2_2,0.1654772758483886,0.2195331901311874,-0.7188393729787728,0.88,0.12,0.0
pronostia,ctl_lifefrac,42,Learning_set_Bearing3_1,0.0934887155890464,0.0800886824727058,-0.0363267829907306,0.87,0.13,0.0
pronostia,ctl_lifefrac,43,Learning_set_Bearing3_1,0.0730299353599548,0.0625623166561126,0.058475911396736,0.87,0.13,0.0
pronostia,ctl_lifefrac,44,Learning_set_Bearing3_1,0.0796168074011802,0.0682050585746765,-0.3056006323162762,0.87,0.13,0.0
pronostia,ctl_lifefrac,42,Learning_set_Bearing3_2,0.1080064848065376,0.2944976985454559,-0.1237915027281772,0.89,0.11,0.1111789859499083
pronostia,ctl_lifefrac,43,Learning_set_Bearing3_2,0.13249172270298,0.3612608015537262,-0.1847995454622084,0.89,0.11,0.1111789859499083
pronostia,ctl_lifefrac,44,Learning_set_Bearing3_2,0.1240841373801231,0.3383361101150512,-0.1615306037917776,0.89,0.11,0.1111789859499083
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing1_3,0.198921650648117,0.787066638469696,-0.8047883655735429,0.86,0.14,0.2164210526315789
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing1_3,0.1691869050264358,0.6694162487983704,-0.8526633776224742,0.86,0.14,0.2164210526315789
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing1_3,0.1553626060485839,0.6147180795669556,-0.8572739254964354,0.86,0.14,0.2164210526315789
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing1_4,0.1979290544986724,0.4707412421703338,-0.5451379400890269,0.87,0.13,0.1953781512605042
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing1_4,0.1952370107173919,0.4643387198448181,-0.4590016184154393,0.87,0.13,0.1953781512605042
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing1_4,0.240738570690155,0.5725564956665039,-0.5481896654070363,0.87,0.13,0.1953781512605042
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing1_5,0.2877872884273529,1.180887222290039,0.2652530061876443,0.88,0.12,0.0012180267965895
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing1_5,0.290595680475235,1.1924110651016235,0.2197631237276062,0.88,0.12,0.0012180267965895
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing1_5,0.2902669906616211,1.191062331199646,0.1981831389915526,0.88,0.12,0.0012180267965895
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing1_6,0.2761940956115722,1.12641179561615,0.1573796725235141,0.88,0.12,0.0
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing1_6,0.2839938998222351,1.15822172164917,0.0097201030162226,0.88,0.12,0.0
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing1_6,0.2756577134132385,1.1242239475250244,0.1593607598974994,0.88,0.12,0.0
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing1_7,0.2960995733737945,1.1143213510513306,0.1483661781667457,0.88,0.12,0.0004426737494466
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing1_7,0.2769964635372162,1.0424299240112305,-0.2264842418929637,0.88,0.12,0.0004426737494466
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing1_7,0.282137393951416,1.061777114868164,-0.4832732826136804,0.88,0.12,0.0004426737494466
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing2_3,0.3005841374397278,0.978902280330658,0.0618335055949615,0.87,0.13,0.0
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing2_3,0.3023004233837127,0.984491765499115,0.3137952383285616,0.87,0.13,0.0
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing2_3,0.3092689216136932,1.0071858167648315,0.054432116857059,0.87,0.13,0.0
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing2_4,0.2968169450759887,0.3710211813449859,0.1769433978765416,0.88,0.12,0.0
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing2_4,0.2885584831237793,0.3606980741024017,0.0567530636823122,0.88,0.12,0.0
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing2_4,0.2888477444648742,0.361059695482254,0.0393330529889211,0.88,0.12,0.0
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing2_5,0.316953957080841,1.2202727794647217,0.2425541704120204,0.86,0.14,0.0
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing2_5,0.3105878233909607,1.1957632303237915,-0.0056670827657049,0.86,0.14,0.0
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing2_5,0.3038428723812103,1.1697951555252075,0.402847667521278,0.86,0.14,0.0
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing2_6,0.2784981727600097,0.3249145448207855,0.2381903424708649,0.88,0.12,0.0
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing2_6,0.2770095467567444,0.3231778144836426,0.1882277664778882,0.88,0.12,0.0
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing2_6,0.2908832132816314,0.3393637835979461,-0.1264885609931183,0.88,0.12,0.0
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing2_7,0.2738520503044128,0.1045202016830444,-0.0896673818640769,0.88,0.12,0.0
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing2_7,0.2624586224555969,0.100171722471714,0.1458735994661268,0.88,0.12,0.0
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing2_7,0.2842782735824585,0.1084995418787002,-0.2262738767767474,0.88,0.12,0.0
pronostia,ctl_nodeg,42,Full_Test_Set_Bearing3_3,0.2510434985160827,0.1811697483062744,-0.5296325670565271,0.88,0.12,0.0
pronostia,ctl_nodeg,43,Full_Test_Set_Bearing3_3,0.2659589946269989,0.191933736205101,-0.5872271181256374,0.88,0.12,0.0
pronostia,ctl_nodeg,44,Full_Test_Set_Bearing3_3,0.2452696114778518,0.1770029067993164,-0.6135088858663321,0.88,0.12,0.0
pronostia,ctl_nodeg,42,Learning_set_Bearing1_1,0.2343073636293411,1.0942155122756958,-0.7563657278315804,0.88,0.12,0.0767035319300749
pronostia,ctl_nodeg,43,Learning_set_Bearing1_1,0.2055824697017669,0.960070252418518,-0.8357067528314263,0.88,0.12,0.0767035319300749
pronostia,ctl_nodeg,44,Learning_set_Bearing1_1,0.2035947740077972,0.9507876038551332,-0.8757892326815064,0.88,0.12,0.0767035319300749
pronostia,ctl_nodeg,42,Learning_set_Bearing1_2,0.2754737734794616,0.3994369804859161,-0.1875224095044678,0.88,0.12,0.0
pronostia,ctl_nodeg,43,Learning_set_Bearing1_2,0.276730328798294,0.4012590050697326,-0.0680181873648695,0.88,0.12,0.0
pronostia,ctl_nodeg,44,Learning_set_Bearing1_2,0.2536490857601166,0.3677912056446075,-0.2367269993774292,0.88,0.12,0.0
pronostia,ctl_nodeg,42,Learning_set_Bearing2_1,0.2945846021175384,0.4467866420745849,-0.2989766906214904,0.88,0.12,0.0
pronostia,ctl_nodeg,43,Learning_set_Bearing2_1,0.2930825352668762,0.4445085227489471,0.0221838141795857,0.88,0.12,0.0
pronostia,ctl_nodeg,44,Learning_set_Bearing2_1,0.2914763689041137,0.4420724809169769,-0.2023853181023287,0.88,0.12,0.0
pronostia,ctl_nodeg,42,Learning_set_Bearing2_2,0.3840864300727844,0.5095546245574951,-0.7066235662375834,0.88,0.12,0.0
pronostia,ctl_nodeg,43,Learning_set_Bearing2_2,0.3227694034576416,0.4282074272632599,-0.7368150770288341,0.88,0.12,0.0
pronostia,ctl_nodeg,44,Learning_set_Bearing2_2,0.3051453530788421,0.4048261642456054,-0.7597740827204755,0.88,0.12,0.0
pronostia,ctl_nodeg,42,Learning_set_Bearing3_1,0.2699559032917022,0.23126220703125,-0.0671935417317402,0.87,0.13,0.0
pronostia,ctl_nodeg,43,Learning_set_Bearing3_1,0.2754392027854919,0.2359596043825149,-0.0470915480114806,0.87,0.13,0.0
pronostia,ctl_nodeg,44,Learning_set_Bearing3_1,0.2696288526058197,0.2309820353984832,0.0602189651651323,0.87,0.13,0.0
pronostia,ctl_nodeg,42,Learning_set_Bearing3_2,0.2797017097473144,0.7626534104347229,-0.2755877032695735,0.89,0.11,0.1111789859499083
pronostia,ctl_nodeg,43,Learning_set_Bearing3_2,0.274613618850708,0.7487798929214478,-0.1352777275537624,0.89,0.11,0.1111789859499083
pronostia,ctl_nodeg,44,Learning_set_Bearing3_2,0.2747713923454284,0.749210000038147,-0.1857278448685599,0.89,0.11,0.1111789859499083
pronostia,ctl_random,42,Full_Test_Set_Bearing1_3,0.201399952173233,0.7968724966049194,-0.8444766572429634,0.86,0.14,0.2164210526315789
pronostia,ctl_random,43,Full_Test_Set_Bearing1_3,0.1258567720651626,0.4979733228683471,-0.8479445725059485,0.86,0.14,0.2164210526315789
pronostia,ctl_random,44,Full_Test_Set_Bearing1_3,0.1894953399896621,0.7497698664665222,-0.7911865618454783,0.86,0.14,0.2164210526315789
pronostia,ctl_random,42,Full_Test_Set_Bearing1_4,0.2106198817491531,0.5009243488311768,-0.4976586795320458,0.87,0.13,0.1953781512605042
pronostia,ctl_random,43,Full_Test_Set_Bearing1_4,0.1992683261632919,0.4739264845848083,-0.5290496291425084,0.87,0.13,0.1953781512605042
pronostia,ctl_random,44,Full_Test_Set_Bearing1_4,0.1974906772375106,0.4696986973285675,-0.6018258570011641,0.87,0.13,0.1953781512605042
pronostia,ctl_random,42,Full_Test_Set_Bearing1_5,0.2892107367515564,1.1867281198501587,0.0176219345337095,0.88,0.12,0.0012180267965895
pronostia,ctl_random,43,Full_Test_Set_Bearing1_5,0.2865408062934875,1.1757725477218628,0.2050845207976175,0.88,0.12,0.0012180267965895
pronostia,ctl_random,44,Full_Test_Set_Bearing1_5,0.2902551889419555,1.1910139322280884,-0.0847542665714582,0.88,0.12,0.0012180267965895
pronostia,ctl_random,42,Full_Test_Set_Bearing1_6,0.2898571193218231,1.1821339130401611,0.1317555835049768,0.88,0.12,0.0
pronostia,ctl_random,43,Full_Test_Set_Bearing1_6,0.2842506468296051,1.159269094467163,-0.1554937655224235,0.88,0.12,0.0
pronostia,ctl_random,44,Full_Test_Set_Bearing1_6,0.2839187681674957,1.1579153537750244,0.0742208376897137,0.88,0.12,0.0
pronostia,ctl_random,42,Full_Test_Set_Bearing1_7,0.2829837799072265,1.064962387084961,-0.1203778301399956,0.88,0.12,0.0004426737494466
pronostia,ctl_random,43,Full_Test_Set_Bearing1_7,0.2723860740661621,1.0250797271728516,-0.6221672247229384,0.88,0.12,0.0004426737494466
pronostia,ctl_random,44,Full_Test_Set_Bearing1_7,0.2855041027069092,1.0744471549987793,-0.5980728015531819,0.88,0.12,0.0004426737494466
pronostia,ctl_random,42,Full_Test_Set_Bearing2_3,0.2996448278427124,0.9758434295654296,0.0916381862438655,0.87,0.13,0.0
pronostia,ctl_random,43,Full_Test_Set_Bearing2_3,0.3021253645420074,0.9839217066764832,-0.0305216490284524,0.87,0.13,0.0
pronostia,ctl_random,44,Full_Test_Set_Bearing2_3,0.2958113551139831,0.9633590579032898,0.0643874261454551,0.87,0.13,0.0
pronostia,ctl_random,42,Full_Test_Set_Bearing2_4,0.2955614924430847,0.3694519102573395,0.1803084681618541,0.88,0.12,0.0
pronostia,ctl_random,43,Full_Test_Set_Bearing2_4,0.2896777987480163,0.362097293138504,-0.0572342786375615,0.88,0.12,0.0
pronostia,ctl_random,44,Full_Test_Set_Bearing2_4,0.2864119708538055,0.3580150008201599,-0.0764548984686973,0.88,0.12,0.0
pronostia,ctl_random,42,Full_Test_Set_Bearing2_5,0.3092601299285888,1.190651535987854,0.2370148274967828,0.86,0.14,0.0
pronostia,ctl_random,43,Full_Test_Set_Bearing2_5,0.3082376420497894,1.1867151260375977,0.0924508615140226,0.86,0.14,0.0
pronostia,ctl_random,44,Full_Test_Set_Bearing2_5,0.3002457022666931,1.1559460163116455,0.2805800400288054,0.86,0.14,0.0
pronostia,ctl_random,42,Full_Test_Set_Bearing2_6,0.2897660434246063,0.3380603790283203,-0.0891218126729042,0.88,0.12,0.0
pronostia,ctl_random,43,Full_Test_Set_Bearing2_6,0.2797580361366272,0.3263843953609466,0.1583806943016834,0.88,0.12,0.0
pronostia,ctl_random,44,Full_Test_Set_Bearing2_6,0.2787061035633087,0.3251571655273437,0.0441292926507382,0.88,0.12,0.0
pronostia,ctl_random,42,Full_Test_Set_Bearing2_7,0.2853087782859802,0.10889283567667,-0.0370509619365274,0.88,0.12,0.0
pronostia,ctl_random,43,Full_Test_Set_Bearing2_7,0.2662932872772217,0.1016352921724319,-0.2866412043849656,0.88,0.12,0.0
pronostia,ctl_random,44,Full_Test_Set_Bearing2_7,0.2759818434715271,0.1053330898284912,-0.2430759659252785,0.88,0.12,0.0
pronostia,ctl_random,42,Full_Test_Set_Bearing3_3,0.282327264547348,0.2037461847066879,-0.1023432765814465,0.88,0.12,0.0
pronostia,ctl_random,43,Full_Test_Set_Bearing3_3,0.2764946222305298,0.1995369642972946,-0.5323559599300933,0.88,0.12,0.0
pronostia,ctl_random,44,Full_Test_Set_Bearing3_3,0.2788602411746979,0.2012441605329513,-0.5553734824792687,0.88,0.12,0.0
pronostia,ctl_random,42,Learning_set_Bearing1_1,0.2152454555034637,1.0051963329315186,-0.8482458648821682,0.88,0.12,0.0767035319300749
pronostia,ctl_random,43,Learning_set_Bearing1_1,0.1900185942649841,0.8873869180679321,-0.8730411558300937,0.88,0.12,0.0767035319300749
pronostia,ctl_random,44,Learning_set_Bearing1_1,0.2013224214315414,0.940175712108612,-0.8898902937821762,0.88,0.12,0.0767035319300749
pronostia,ctl_random,42,Learning_set_Bearing1_2,0.2695862352848053,0.390900045633316,-0.1523179039490689,0.88,0.12,0.0
pronostia,ctl_random,43,Learning_set_Bearing1_2,0.2688426375389099,0.3898217976093292,-0.0594780789074397,0.88,0.12,0.0
pronostia,ctl_random,44,Learning_set_Bearing1_2,0.2598298490047455,0.3767533302307129,-0.235692670465383,0.88,0.12,0.0
pronostia,ctl_random,42,Learning_set_Bearing2_1,0.3007320463657379,0.456110268831253,-0.3216245134340319,0.88,0.12,0.0
pronostia,ctl_random,43,Learning_set_Bearing2_1,0.292296439409256,0.443316251039505,-0.2533738169206666,0.88,0.12,0.0
pronostia,ctl_random,44,Learning_set_Bearing2_1,0.2705048620700836,0.4102656543254852,-0.3273649374601599,0.88,0.12,0.0
pronostia,ctl_random,42,Learning_set_Bearing2_2,0.354026049375534,0.4696744978427887,-0.7509316506903496,0.88,0.12,0.0
pronostia,ctl_random,43,Learning_set_Bearing2_2,0.2886934280395508,0.3829999566078186,-0.6324957334539286,0.88,0.12,0.0
pronostia,ctl_random,44,Learning_set_Bearing2_2,0.3861426711082458,0.51228266954422,-0.6947937108647846,0.88,0.12,0.0
