dataset,holdout,seed,n_train_bearings,H_max_train,a,b,fitness,a_mono,b_mono,E_lo,E_hi,C_lo,C_hi,holdout_sat_frac,holdout_n_baseline,holdout_cov_estimator,holdout_shrinkage
pronostia,Learning_set_Bearing3_1,44,15,2803,0.87,0.13,0.759917,0.79,0.21,0.3068994674074529,8.656346095919936,0.17826179423479357,7.131074019517808,0.0,103,ledoit_wolf,0.3126393630063375
