dataset,holdout,seed,n_train_bearings,H_max_train,a,b,fitness,a_mono,b_mono,E_lo,E_hi,C_lo,C_hi,holdout_sat_frac,holdout_n_baseline,holdout_cov_estimator,holdout_shrinkage
xjtu_sy,40Hz10kN_Bearing3_3,43,13,2538,1.0,0.0,0.971995,1.0,0.0,0.797001648625229,8.238165580630698,0.45030996211402646,5.449716624926935,0.005390835579514825,74,ledoit_wolf,0.08489871676832308
