dataset,holdout,seed,n_train_bearings,H_max_train,a,b,fitness,a_mono,b_mono,E_lo,E_hi,C_lo,C_hi,holdout_sat_frac,holdout_n_baseline,holdout_cov_estimator,holdout_shrinkage
xjtu_sy,37.5Hz11kN_Bearing2_2,42,13,2538,1.0,0.0,0.936151,1.0,0.0,0.8124903441400863,8.302461722094293,0.453608569755784,5.208127587132754,0.10559006211180125,32,ledoit_wolf,0.12796741600845463
