dataset,holdout,seed,n_train_bearings,H_max_train,a,b,fitness,a_mono,b_mono,E_lo,E_hi,C_lo,C_hi,holdout_sat_frac,holdout_n_baseline,holdout_cov_estimator,holdout_shrinkage
pronostia,Learning_set_Bearing1_2,42,15,2803,0.88,0.12,0.733679,0.79,0.21,0.26777698615464585,8.63905923080351,0.18144895874658018,7.121726686007456,0.0,174,ledoit_wolf,0.15248963302717128
