dataset,holdout,seed,n_train_bearings,H_max_train,a,b,fitness,a_mono,b_mono,E_lo,E_hi,C_lo,C_hi,holdout_sat_frac,holdout_n_baseline,holdout_cov_estimator,holdout_shrinkage
pronostia,Learning_set_Bearing2_2,44,15,2803,0.88,0.12,0.746969,0.79,0.21,0.2683753209993485,8.631379300301349,0.18056713516965864,7.108039945078359,0.0,159,ledoit_wolf,0.07440183128919058
